time,o5,o12,o13
27.326151872234025,1.0039446058271992,1.0039350322649707,1.003945642391783
27.336151872234026,1.003944100138752,1.003935477261174,1.0039459354873987
27.346151872234028,1.0039435898484856,1.0039359356824529,1.0039462215647423
27.35615187223403,1.0039430765343835,1.0039364061923124,1.0039464997720235
27.36615187223403,1.0039425617789306,1.003936887431912,1.0039467692733552
27.376151872234033,1.003942047164343,1.003937378024062,1.0039470292513566
27.386151872234034,1.0039415342678135,1.0039378765772453,1.0039472789097104
27.396151872234036,1.0039410246567857,1.0039383816896503,1.0039475174756725
27.406151872234037,1.003940519884269,1.0039388919532022,1.0039477442025162
27.41615187223404,1.0039400214842151,1.0039394059575861,1.0039479583719122
27.42615187223404,1.0039395309669616,1.0039399222942462,1.0039481592962334
27.436151872234042,1.0039390498147638,1.0039404395603495,1.0039483463207766
27.446151872234044,1.0039385794774205,1.0039409563627064,1.0039485188258952
27.456151872234045,1.003938121368015,1.0039414713216332,1.0039486762290393
27.466151872234047,1.0039376768587753,1.0039419830747485,1.0039488179866876
27.47615187223405,1.0039372472770711,1.0039424902806904,1.0039489435961768
27.48615187223405,1.0039368339015613,1.0039429916227485,1.0039490525974137
27.49615187223405,1.003936437958493,1.0039434858123966,1.0039491445744693
27.506151872234053,1.0039360606181764,1.003943971592717,1.0039492191570458
27.516151872234055,1.0039357029916345,1.00394444774171,1.0039492760218176
27.526151872234056,1.0039353661274428,1.0039449130754783,1.0039493148936351
27.536151872234058,1.0039350510087657,1.0039453664512754,1.0039493355465925
27.54615187223406,1.0039347585506013,1.003945806770415,1.003949337804954
27.55615187223406,1.0039344895972355,1.0039462329810296,1.003949321543935
27.566151872234062,1.003934244919921,1.003946644080675,1.0039492866903363
27.576151872234064,1.0039340252147793,1.00394703911877,1.0039492332230282
27.586151872234066,1.0039338311009371,1.0039474171988676,1.003949161173284
27.596151872234067,1.003933663118899,1.0039477774807557,1.0039490706249592
27.60615187223407,1.0039335217291625,1.0039481191823731,1.0039489617145179
27.61615187223407,1.003933407311075,1.0039484415815494,1.003948834630906
27.62615187223407,1.0039333201619425,1.003948744017551,1.0039486896152676
27.636151872234073,1.0039332604963818,1.0039490258924404,1.0039485269605086
27.646151872234075,1.0039332284459273,1.0039492866722441,1.003948347010709
27.656151872234076,1.0039332240588859,1.003949525887921,1.0039481501603802
27.666151872234078,1.0039332473004423,1.0039497431361388,1.0039479368535753
27.67615187223408,1.0039332980530147,1.0039499380798518,1.0039477075828505
27.68615187223408,1.003933376116854,1.0039501104486792,1.003947462888083
