name,bus0,bus1,c_nfkm,cables,frequency,from_relation,i_th_max_a,length,length_m,num_parallel,operator,osm_name,r_ohmkm,ref,s_nom,type,voltage,wires,wkt_srid_4326,x_ohmkm,x,r,b,s_max_pu,build_year,carrier,x_pu_eff,r_pu_eff,s_nom_opt,v_nom
786,253,478,13.7,3.0,50.0,1703254.0,2.6,0.243,243.0,1.0,Amprion,Geithe West,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.98122159643085 51.6735262619046,7.9818783185962 51.6766515664854)",0.25,0.059778,0.00729,1.0535016804548013e-06,0.7,0,AC,4.1397506925207755e-07,5.048476454293628e-08,1711.26619788,380.0
787,226,480,5.75,3.0,50.0,1740849.0,0.65,13.34,13340.0,0.5,TenneT,Leitung 2030/2001,0.16,2030/2001,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.79733602695253 52.0008392513306,9.8524162497002 51.8987652474175)",0.64,8.03068,1.6008,2.6193028749304903e-05,0.7,0,AC,0.00016592314049586776,3.307438016528926e-05,247.683265482,220.0
788,479,480,5.75,3.0,50.0,1740849.0,0.65,5.244,5244.0,0.5,TenneT,Leitung 2030/2001,0.16,2030/2001,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.92382983732643 51.8975617615529,9.8524162497002 51.8987652474175)",0.64,3.156888,0.62928,1.0296569922140547e-05,0.7,0,AC,6.522495867768595e-05,1.3001652892561983e-05,247.683265482,220.0
789,259,480,5.75,3.0,50.0,1740849.0,0.65,30.649,30649.0,0.5,TenneT,Leitung 2030/2001,0.16,2030/2001,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.85139357253472 51.6491352399809,9.8524162497002 51.8987652474175)",0.64,18.450698,3.67788,6.017917077492099e-05,0.7,0,AC,0.0003812127685950413,7.59892561983471e-05,247.683265482,220.0
790,259,480,5.75,3.0,50.0,1740852.0,0.65,30.65,30650.0,0.5,TenneT,Leitung 2001,0.16,2001,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.85139357253472 51.6491352399809,9.8524162497002 51.8987652474175)",0.64,18.4513,3.6779999999999995,6.018113427032948e-05,0.7,0,AC,0.00038122520661157026,7.599173553719007e-05,247.683265482,220.0
791,479,480,5.75,3.0,50.0,1740852.0,0.65,5.244,5244.0,0.5,TenneT,Leitung 2001,0.16,2001,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.92382983732643 51.8975617615529,9.8524162497002 51.8987652474175)",0.64,3.156888,0.62928,1.0296569922140547e-05,0.7,0,AC,6.522495867768595e-05,1.3001652892561983e-05,247.683265482,220.0
792,6,480,5.75,3.0,50.0,1740852.0,0.65,61.001,61001.0,0.5,TenneT,Leitung 2001,0.16,2001,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.91814864613865 52.3799963125719,9.8524162497002 51.8987652474175)",0.64,36.722601999999995,7.320119999999999,0.00011977518341351937,0.7,0,AC,0.0007587314462809917,0.00015124214876033055,247.683265482,220.0
793,301,481,13.7,3.0,50.0,2318069.0,2.6,76.464,76464.0,1.0,,Leitung 3019/3026/3027,0.025,3019;3026;3027,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(10.2358631058452 52.2934595399896,9.4136812208929 52.0274828920508)",0.25,18.810144,2.29392,0.00033150186211644415,0.7,0,AC,0.00013026415512465373,1.5885872576177286e-05,1711.26619788,380.0
794,3,481,13.7,3.0,50.0,2318069.0,2.6,1.614,1614.0,1.0,,Leitung 3019/3026/3027,0.025,3019;3026;3027,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(9.38974509624863 52.0263130660355,9.4136812208929 52.0274828920508)",0.25,0.397044,0.048420000000000005,6.9973321491936186e-06,0.7,0,AC,2.749612188365651e-06,3.3531855955678676e-07,1711.26619788,380.0
795,210,481,13.7,3.0,50.0,2318069.0,2.6,0.856,856.0,1.0,,Leitung 3019/3026/3027,0.025,3019;3026;3027,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(9.40952032742215 52.034316665873,9.4136812208929 52.0274828920508)",0.25,0.21057599999999999,0.025679999999999998,3.711100569832551e-06,0.7,0,AC,1.4582825484764542e-06,1.778393351800554e-07,1711.26619788,380.0
796,299,482,11.5,3.0,50.0,3113412.0,1.3,29.267,29267.0,1.0,TenneT,Leitung 2019/2027/2029,0.08,2,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.0876467999739 52.3151305547947,10.3552149923206 52.1758109606876)",0.32,8.809367,1.75602,0.00011493124024076561,0.7,0,AC,0.00018201171487603306,3.628140495867768e-05,495.366530965,220.0
797,298,482,11.5,3.0,50.0,3113412.0,1.3,8.465,8465.0,1.0,TenneT,Leitung 2019/2027/2029,0.08,2,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.4195406346214 52.2369606619834,10.3552149923206 52.1758109606876)",0.32,2.547965,0.5079,3.3241977265797e-05,0.7,0,AC,5.264390495867769e-05,1.0493801652892563e-05,495.366530965,220.0
798,297,482,11.5,3.0,50.0,3113412.0,1.3,1.433,1433.0,1.0,TenneT,Leitung 2019/2027/2029,0.08,2,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.3692300485918 52.1670924338554,10.3552149923206 52.1758109606876)",0.32,0.431333,0.08598,5.627377840742718e-06,0.7,0,AC,8.911838842975208e-06,1.7764462809917356e-06,495.366530965,220.0
799,315,484,13.7,3.0,,3710280.0,2.6,50.233,50233.0,1.0,,K12,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(10.8408695619217 48.2380310092335,10.7037422782749 47.826415980499)",0.25,12.357318,1.5069899999999998,0.00021778004079953098,0.7,0,AC,8.557699445983378e-05,1.0436218836565097e-05,1711.26619788,380.0
800,483,484,13.7,3.0,,3710280.0,2.6,0.088,88.0,1.0,,K12,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(10.7027318899547 47.8264597977002,10.7037422782749 47.826415980499)",0.25,0.021647999999999997,0.0026399999999999996,3.8151501185194447e-07,0.7,0,AC,1.4991689750692519e-07,1.828254847645429e-08,1711.26619788,380.0
801,247,484,13.7,3.0,,3710280.0,2.6,30.408,30408.0,1.0,,K12,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(10.363384232266 47.7383368092793,10.7037422782749 47.826415980499)",0.25,7.480368,0.91224,0.00013183077818629464,0.7,0,AC,5.1803102493074796e-05,6.3174515235457066e-06,1711.26619788,380.0
802,485,487,11.5,3.0,,3710285.0,1.3,42.986,42986.0,1.0,,,0.08,O11,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.1949334440241 47.9709368782958,10.6418025411196 48.0258492685192)",0.32,12.938785999999999,2.57916,0.00016880562725901356,0.7,0,AC,0.00026733028925619834,5.3288429752066116e-05,495.366530965,220.0
803,315_220kV,487,11.5,3.0,,3710285.0,1.3,37.574,37574.0,1.0,,,0.08,O11,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.8408695619217 48.2380310092335,10.6418025411196 48.0258492685192)",0.32,11.309773999999999,2.2544399999999998,0.0001475527529574786,0.7,0,AC,0.0002336730165289256,4.65793388429752e-05,495.366530965,220.0
804,486,487,11.5,3.0,,3710285.0,1.3,0.117,117.0,1.0,,,0.08,O11,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.6412867739286 48.0274512409907,10.6418025411196 48.0258492685192)",0.32,0.035217,0.00702,4.5945792558750735e-07,0.7,0,AC,7.276239669421488e-07,1.450413223140496e-07,495.366530965,220.0
805,421,488,,3.0,,3767047.0,,31.831,31831.0,0.5,,HD-Neurott - Hüffenhardt,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.09183529743294 49.2946188662059,8.67009921732699 49.3092022842852)",,15.660852,1.90986,6.900002467192753e-05,0.7,0,AC,0.00010845465373961218,1.3226177285318558e-05,855.633098939,380.0
806,56,488,,3.0,,3767047.0,,7.598,7598.0,0.5,,HD-Neurott - Hüffenhardt,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(8.62320967451897 49.3565822492832,8.67009921732699 49.3092022842852)",,3.738216,0.45587999999999995,1.6470176477562923e-05,0.7,0,AC,2.588792243767313e-05,3.157063711911357e-06,855.633098939,380.0
807,413,488,,3.0,,3767047.0,,2.205,2205.0,0.5,,HD-Neurott - Hüffenhardt,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(8.67371728898445 49.2904393851271,8.67009921732699 49.3092022842852)",,1.08486,0.1323,4.779776142804191e-06,0.7,0,AC,7.512880886426592e-06,9.162049861495845e-07,855.633098939,380.0
808,489,490,,3.0,,3862868.0,,0.261,261.0,0.5,TenneT,,,3012,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.22808874457675 51.8124533663924,9.23187002273009 51.810119094224)",,0.128412,0.01566,5.657694209849859e-07,0.7,0,AC,8.892797783933517e-07,1.0844875346260388e-07,855.633098939,380.0
809,3,490,,3.0,,3862868.0,,28.944,28944.0,0.5,TenneT,,,3012,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.38974509624863 52.0263130660355,9.23187002273009 51.810119094224)",,14.240447999999999,1.73664,6.274187785819705e-05,0.7,0,AC,9.861806094182824e-05,1.2026592797783933e-05,855.633098939,380.0
810,303,490,,3.0,,3862868.0,,27.913,27913.0,0.5,TenneT,,,3012,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.38765125748855 51.640733525594,9.23187002273009 51.810119094224)",,13.733196,1.67478,6.050698026035981e-05,0.7,0,AC,9.510523545706371e-05,1.159819944598338e-05,855.633098939,380.0
811,233,491,,3.0,50.0,3883860.0,,40.726,40726.0,0.5,,Delmensingen - Niederstotzingen - Rotensohl,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.88551509756969 48.3040743584705,10.2341629653667 48.5289320393823)",,20.037192,2.4435599999999997,8.828170666296757e-05,0.7,0,AC,0.00013876171745152356,1.6922160664819944e-05,855.633098939,380.0
812,394,491,,3.0,50.0,3883860.0,,26.42,26420.0,0.5,,Delmensingen - Niederstotzingen - Rotensohl,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(10.2224539935941 48.7367522347984,10.2341629653667 48.5289320393823)",,12.99864,1.5852,5.727060575641122e-05,0.7,0,AC,9.001828254847646e-05,1.0977839335180055e-05,855.633098939,380.0
813,393,491,,3.0,50.0,3883860.0,,0.246,246.0,0.5,,Delmensingen - Niederstotzingen - Rotensohl,,,855.633098939,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(10.231641549556 48.5297622792522,10.2341629653667 48.5289320393823)",,0.121032,0.014759999999999999,5.332539370203315e-07,0.7,0,AC,8.381717451523546e-07,1.0221606648199445e-07,855.633098939,380.0
814,391_220kV,494,,9.0,,3945262.0,,21.038,21038.0,3.0,,Staudinger - Dörnigheim - Frankfurt Nord,,,1486.09959289,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.95464412133747 50.0860157333265,8.74326052934848 50.1623379810729)",,2.1108126666666664,0.42076,0.0002478480984233328,0.7,0,AC,4.361183195592286e-05,8.693388429752067e-06,1486.09959289,220.0
815,492,494,,9.0,,3945262.0,,0.77,770.0,3.0,,Staudinger - Dörnigheim - Frankfurt Nord,,,1486.09959289,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.73513573367143 50.1591915403542,8.74326052934848 50.1623379810729)",,0.07725666666666667,0.015399999999999999,9.07134878724053e-06,0.7,0,AC,1.5962121212121213e-06,3.1818181818181815e-07,1486.09959289,220.0
816,493,494,,9.0,,3945262.0,,0.661,661.0,3.0,,Staudinger - Dörnigheim - Frankfurt Nord,,,1486.09959289,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.87225963914833 50.1297253197387,8.74326052934848 50.1623379810729)",,0.06632033333333333,0.01322,7.787222790085702e-06,0.7,0,AC,1.370254820936639e-06,2.731404958677686e-07,1486.09959289,220.0
817,23,440,5.75,3.0,50.0,5299662.0,0.65,39.532,39532.0,0.5,TenneT,202 II,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.98853660865951 53.766277668594,9.45967747872262 53.8646574512707)",0.64,23.798263999999996,4.74384,7.762090048856981e-05,0.7,0,AC,0.0004916996694214875,9.801322314049587e-05,247.683265482,220.0
818,402,440,5.75,3.0,50.0,5299662.0,0.65,12.335,12335.0,0.5,TenneT,202 II,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.44963652666114 53.967286497351,9.45967747872262 53.8646574512707)",0.64,7.42567,1.4802,2.4219715863768816e-05,0.7,0,AC,0.0001534229338842975,3.058264462809917e-05,247.683265482,220.0
819,26_220kV,440,5.75,3.0,50.0,5299662.0,0.65,9.587,9587.0,0.5,TenneT,202 II,0.16,,247.683265482,Al/St 240/40 2-bundle 220.0,220000.0,1.0,"SRID=4326;LINESTRING(9.34400177215961 53.8517774635399,9.45967747872262 53.8646574512707)",0.64,5.771374,1.15044,1.8824030481228342e-05,0.7,0,AC,0.00011924326446280991,2.3769421487603305e-05,247.683265482,220.0
820,432,434,11.5,3.0,50.0,5308445.0,1.3,42.194,42194.0,1.0,,Silz (AT) - Krün (DE) - Oberbrunn II,0.08,250;251,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(10.9662583424068 47.2695304688802,11.2869438320852 47.4928624569052)",0.32,12.700394000000001,2.53164,0.00016569545053195969,0.7,0,AC,0.0002624048347107438,5.230661157024793e-05,495.366530965,220.0
821,433,434,11.5,3.0,50.0,5308445.0,1.3,0.806,806.0,1.0,,Silz (AT) - Krün (DE) - Oberbrunn II,0.08,250;251,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(11.2777210418419 47.4958726669837,11.2869438320852 47.4928624569052)",0.32,0.24260600000000002,0.04836,3.165154598491717e-06,0.7,0,AC,5.012520661157025e-06,9.991735537190084e-07,495.366530965,220.0
822,19,434,11.5,3.0,50.0,5308445.0,1.3,71.413,71413.0,1.0,,Silz (AT) - Krün (DE) - Oberbrunn II,0.08,250;251,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(11.2939727001158 48.0520427719624,11.2869438320852 47.4928624569052)",0.32,21.495313,4.28478,0.0002804381952135099,0.7,0,AC,0.00044411803719008263,8.852851239669421e-05,495.366530965,220.0
823,272,495,13.7,6.0,50.0,5502026.0,2.6,1.008,1008.0,1.0,TenneT TSO GmbH,Audorf - Jardelund,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.31819523638713 54.7160494089748,9.33223016559803 54.7210227584184)",0.25,0.247968,0.03024,4.370081044849546e-06,0.7,0,AC,1.717229916897507e-06,2.0941828254847646e-07,1711.26619788,380.0
824,333,495,13.7,6.0,50.0,5502026.0,2.6,17.345,17345.0,1.0,TenneT TSO GmbH,Audorf - Jardelund,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.19698235871826 54.8510986052119,9.33223016559803 54.7210227584184)",0.25,4.26687,0.52035,7.519747591559065e-05,0.7,0,AC,2.9548961218836564e-05,3.6035318559556784e-06,1711.26619788,380.0
825,398,495,13.7,6.0,50.0,5502026.0,2.6,64.968,64968.0,1.0,TenneT TSO GmbH,Audorf - Jardelund,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,2.0,"SRID=4326;LINESTRING(9.72460611042234 54.2882702503445,9.33223016559803 54.7210227584184)",0.25,15.982128000000001,1.94904,0.00028166212829542194,0.7,0,AC,0.0001106795567867036,1.3497506925207756e-05,1711.26619788,380.0
826,100_220kV,255,,6.0,,,,40.3942931461,,2.0,,,,,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,,,6.079341118488049,1.211828794383,0.00031725603648685073,0.7,0,AC,0.00012560622145636464,2.503778500791322e-05,990.733061929,220.0
827,384,351,,6.0,,,,105.026710536,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,12.918285395927999,1.57540065804,0.0009106651526116542,0.7,0,AC,8.946181022110802e-05,1.0909976856232687e-05,3422.53239576,380.0
828,351,353,,6.0,,,,6.76729770521,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.83237761774083,0.10150946557815,5.867785600474613e-05,0.7,0,AC,5.764387934493282e-06,7.029741383528393e-07,3422.53239576,380.0
829,465,471,,6.0,,,,0.0477583608948,,2.0,,,,,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,,,0.0071876333146673995,0.001432750826844,3.750932893364844e-07,0.7,0,AC,1.4850482055097932e-07,2.9602289810826447e-08,990.733061929,220.0
830,250_220kV,251_220kV,,6.0,,,,0.111333083682,,2.0,,,,,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,,,0.016755629094140998,0.0033399925104599998,8.744079944921722e-07,0.7,0,AC,3.4619068376324375e-07,6.900810972024793e-08,990.733061929,220.0
832,251_220kV,252_220kV,,6.0,,,,0.17410828166,,2.0,,,,,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,,,0.02620329638983,0.0052232484498,1.3674432464804964e-06,0.7,0,AC,5.413904212774793e-07,1.0791835640082644e-07,990.733061929,220.0
833,194,195,,6.0,,,,0.202860889681,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.024951889430763,0.0030429133452149998,1.7589653347941527e-06,0.7,0,AC,1.7279701821858034e-07,2.1072807099826867e-08,3422.53239576,380.0
834,249,250,,6.0,,,,0.25131623141,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.030911896463429997,0.0037697434711499995,2.1791117046584586e-06,0.7,0,AC,2.140713051484072e-07,2.6106256725415508e-08,3422.53239576,380.0
835,2,296,,6.0,,,,0.271834647991,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.033435661702893,0.004077519719865,2.3570227034103527e-06,0.7,0,AC,2.315489037596468e-07,2.823767119020083e-08,3422.53239576,380.0
836,250_220kV,252_220kV,,6.0,,,,0.280290738538,,2.0,,,,,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,2.0,,,0.042183756149969,0.00840872215614,2.2013983126505963e-06,0.7,0,AC,8.715652097101032e-07,1.737339288458678e-07,990.733061929,220.0
837,54,367,,6.0,,,,0.297238180249,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.036560296170627,0.004458572703735,2.577291542285174e-06,0.7,0,AC,2.5318764661099027e-07,3.0876542269632966e-08,3422.53239576,380.0
838,131,267,,6.0,,,,0.319024526206,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.039240016723338,0.00478536789309,2.7661964976487063e-06,0.7,0,AC,2.717452681671607e-07,3.313966684965374e-08,3422.53239576,380.0
839,91,92,,6.0,,,,0.334379896942,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.041128727323866,0.00501569845413,2.899339780565434e-06,0.7,0,AC,2.8482498146721606e-07,3.4734753837465376e-08,3422.53239576,380.0
840,249,251,,6.0,,,,0.357978005136,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.044031294631727995,0.005369670077039999,3.1039541561862837e-06,0.7,0,AC,3.049258631006094e-07,3.7186080865927975e-08,3422.53239576,380.0
841,186,191,,6.0,,,,0.364946877358,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.044888465915034,0.00547420316037,3.1643798236492617e-06,0.7,0,AC,3.1086195232018005e-07,3.790999418538781e-08,3422.53239576,380.0
842,129,173,,6.0,,,,0.369972585975,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.045506628074925,0.005549588789624999,3.207956716435152e-06,0.7,0,AC,3.1514285370446674e-07,3.8432055329813014e-08,3422.53239576,380.0
843,96,202,,6.0,,,,0.415539855369,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.051111402210387,0.006233097830535,3.6030612010468033e-06,0.7,0,AC,3.5395707901930057e-07,4.3165497441378115e-08,3422.53239576,380.0
844,53,322,,6.0,,,,0.437151890814,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.053769682570122004,0.00655727836221,3.7904547455682537e-06,0.7,0,AC,3.723662227847784e-07,4.541051497375346e-08,3422.53239576,380.0
845,24,398,,6.0,,,,0.478801358598,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.058892567107554,0.007182020378969999,4.1515887727327976e-06,0.7,0,AC,4.07843262517687e-07,4.973698323386426e-08,3422.53239576,380.0
846,133,156,,6.0,,,,0.511956287238,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.062970623330274,0.00767934430857,4.439068386210979e-06,0.7,0,AC,4.3608464910162056e-07,5.3181054768490304e-08,3422.53239576,380.0
847,448,458,,6.0,,,,0.517942259441,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.063706897911243,0.007769133891615,4.490971528392183e-06,0.7,0,AC,4.4118350354046397e-07,5.3802866285422435e-08,3422.53239576,380.0
848,451,458,,6.0,,,,0.518771820797,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.063808933958031,0.007781577311955,4.4981644854505065e-06,0.7,0,AC,4.4189012436309557e-07,5.3889039556475066e-08,3422.53239576,380.0
849,249,252,,6.0,,,,0.530804092004,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.06528890331649201,0.00796206138006,4.602493851181061e-06,0.7,0,AC,4.521392196432965e-07,5.513892922479224e-08,3422.53239576,380.0
850,187,195,,6.0,,,,0.549385438663,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.067574408955549,0.008240781579945,4.7636089123363675e-06,0.7,0,AC,4.679668210218075e-07,5.706912451485458e-08,3422.53239576,380.0
851,216,236,,6.0,,,,0.581473472567,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.071521237125741,0.008722102088505,5.04183769949978e-06,0.7,0,AC,4.952994260785388e-07,6.040236903396814e-08,3422.53239576,380.0
852,246,391,,6.0,,,,0.596468032004,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.073365567936492,0.00894702048006,5.171852461348002e-06,0.7,0,AC,5.080718001142106e-07,6.195997562368421e-08,3422.53239576,380.0
853,396,410,,6.0,,,,0.650913832377,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.08006240138237099,0.009763707485654999,5.643940874406949e-06,0.7,0,AC,5.544487630358101e-07,6.761570280924515e-08,3422.53239576,380.0
854,448,451,,6.0,,,,0.737949921293,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.09076784031903899,0.011069248819394998,6.398613022005463e-06,0.7,0,AC,6.285861517938988e-07,7.665684777974376e-08,3422.53239576,380.0
855,448,450,,6.0,,,,0.760627388463,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.09355716878094901,0.011409410826945,6.5952447073721605e-06,0.7,0,AC,6.479028308929986e-07,7.901254035280471e-08,3422.53239576,380.0
856,198,478,,6.0,,,,0.967542623967,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.119007742747941,0.014513139359504998,8.389364446591624e-06,0.7,0,AC,8.241533431297853e-07,1.005065052597299e-07,3422.53239576,380.0
857,470,473,,6.0,,,,0.977332411594,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.120211886626062,0.014659986173909999,8.474249695285782e-06,0.7,0,AC,8.32492289654169e-07,1.0152344995782548e-07,3422.53239576,380.0
858,198,253,,6.0,,,,1.0207499483,,2.0,,,,,3422.53239576,Al/St 240/40 4-bundle 380.0,380000.0,4.0,,,0.1255522436409,0.0153112492245,8.850714286898778e-06,0.7,0,AC,8.694753714743768e-07,1.0603358188711911e-07,3422.53239576,380.0
