time,o5,o10,o11,o12,o13
17.920000000000066,1.0005226130452494,1.000540848914549,1.0005266291121016,1.0005310777699594,1.0005256179944828
17.930000000000067,1.0005225661535542,1.0005411108283828,1.000526687072734,1.0005309940855596,1.0005255655437943
17.94000000000007,1.0005225279277095,1.0005413541499328,1.0005267486559357,1.0005309061667786,1.0005255201440542
17.95000000000007,1.0005224984191363,1.000541578612935,1.000526813772085,1.000530814248894,1.0005254819106406
17.960000000000072,1.0005224776673258,1.0005417839793858,1.0005268823258044,1.0005307185748844,1.0005254509438557
17.970000000000073,1.0005224656998475,1.000541970039822,1.0005269542161812,1.0005306193949355,1.0005254273287936
17.980000000000075,1.0005224625323699,1.0005421366135587,1.0005270293369986,1.0005305169659333,1.000525411135241
17.990000000000077,1.0005224681687002,1.0005422835488846,1.0005271075769728,1.0005304115509404,1.0005254024176085
18.000000000000078,1.0005224826008374,1.0005424107232133,1.0005271888200002,1.000530303418665,1.0005254012148903
18.01000000000008,1.000522505809041,1.0005425180431906,1.0005272729454078,1.0005301928429151,1.0005254075506593
18.02000000000008,1.0005225377619156,1.0005426054447606,1.0005273598282112,1.0005300801020456,1.0005254214330894
18.030000000000083,1.000522578416508,1.0005426728931845,1.0005274493393774,1.0005299654783943,1.000525442855009
18.040000000000084,1.0005226277184236,1.000542720383021,1.000527541346095,1.0005298492577124,1.0005254717939849
18.050000000000086,1.000522685601952,1.0005427479380589,1.000527635712045,1.0005297317285864,1.0005255082124371
18.060000000000088,1.0005227519902098,1.0005427556112092,1.0005277322976784,1.0005296131818575,1.0005255520577827
18.07000000000009,1.000522826795296,1.0005427434843532,1.0005278309604972,1.0005294939100353,1.0005256032626084
18.08000000000009,1.0005229099184627,1.00054271166815,1.0005279315553361,1.0005293742067078,1.000525661744871
18.090000000000092,1.0005230012502975,1.000542660301799,1.000528033934648,1.000529254365952,1.000525727408129
18.100000000000094,1.0005231006709183,1.0005425895527635,1.0005281379487918,1.0005291346817422,1.0005258001417996
18.110000000000095,1.000523208050183,1.0005424996164514,1.0005282434463203,1.000529015447359,1.000525879821442
18.120000000000097,1.0005233232479092,1.000542390715856,1.0005283502742683,1.0005288969548025,1.0005259663090695
18.1300000000001,1.0005234461141073,1.000542263101157,1.0005284582784435,1.0005287794942053,1.000526059453485
18.1400000000001,1.0005235764892242,1.0005421170492816,1.0005285673037134,1.0005286633532517,1.0005261590906418
18.1500000000001,1.0005237142043992,1.000541952863429,1.000528677194294,1.0005285488166027,1.000526265044029
18.160000000000103,1.000523859081729,1.0005417708725544,1.000528787794036,1.0005284361653257,1.000526377125079
18.170000000000105,1.000524010934544,1.0005415714308177,1.0005288989467092,1.0005283256763342,1.0005264951335981
18.180000000000106,1.0005241695676952,1.0005413549169966,1.0005290104962845,1.000528217621835,1.000526618858218
18.190000000000108,1.0005243347778503,1.0005411217338633,1.000529122287213,1.0005281122687855,1.000526748076867
18.20000000000011,1.0005245063537969,1.0005408723075297,1.0005292341647012,1.0005280098783613,1.0005268825572613
18.21000000000011,1.000524684076757,1.0005406070867575,1.000529345974983,1.0005279107054383,1.0005270220574127
18.220000000000113,1.0005248677207075,1.0005403265422357,1.0005294575655876,1.0005278149980859,1.000527166326156
18.230000000000114,1.0005250570527096,1.0005400311658308,1.0005295687856015,1.000527722997074,1.0005273151036893
